permutation_id	mean_difference_null
332	0.01738877356520369
333	0.00233855698687467
334	0.0011323461223667858
335	0.014430941208836139
336	0.020775331036529437
337	-0.0004000607277208303
338	-0.005743054537624618
339	0.01984467033855512
340	0.03726270173239514
341	0.0071568283270124974
342	0.004492633039436463
343	-0.011251569702485028
344	-0.02759786889145394
345	0.01666851704660571
346	0.01853425320159733
347	0.023873533015264622
348	-0.021883278917480188
349	0.0035685908714335685
350	-0.01031053312557624
351	-0.0006221423558952921
352	-0.002719492183518159
353	0.0016447323540319388
354	0.015469052164245857
355	-0.026806997773382815
356	0.0229944857464547
357	0.011902190550669774
358	-0.007989848085651622
359	0.028259871121857204
360	-0.008762129611478504
361	-0.004296681756973699
362	0.004872581536201903
363	0.00805726233091482
364	-0.029092618920163106
365	-0.005177931950870247
366	-0.02256479311477763
367	0.00992017477534047
368	0.008820547420601014
369	-0.0008563833105880516
370	-0.00597067100720079
371	-0.008661736859464628
372	0.01880883805370159
373	-0.020046300223135582
374	0.016162552109750095
375	0.005486356653787618
376	0.015787612600135996
377	-0.01202486769219256
378	-0.025092760703460996
379	0.02021672130899372
380	0.02128816787215369
381	-0.024857039078812933
382	0.01092421771920718
383	0.012872016299584644
384	0.01352780046969557
385	0.023528175632504204
386	-0.014900167713587664
387	0.011106586790463746
388	0.0019948748221646213
389	-0.02673909557097162
390	0.007188658125837574
391	-0.006920270445373192
392	-0.019050678793412094
393	-0.0005369397514943275
394	0.0010224928922269194
395	-0.015754047575442142
396	-0.018431022451862195
397	-0.005868285168984929
398	0.004470773520133992
399	-0.0033760204197587143
400	0.005986043809499689
401	-0.030594155320914817
402	0.003438220356216319
403	-0.016436020607010722
404	0.01982566205310125
405	0.0333321592161716
406	-0.006753567877854862
407	-0.0026241902823769202
408	-0.032689171388581253
409	0.015955862089274773
410	0.019324812728688898
411	0.022111320969392303
412	0.014449122915884845
413	0.0011961449990975227
414	0.013097015109576959
415	0.024885197026266924
416	-0.0045584328006383675
417	-0.011169722586938846
418	-0.00047945773120104435
419	-0.007223344429619121
420	-0.03700698266235169
421	-0.005123307775028247
422	0.003081117026718636
423	-0.003564013434716542
424	0.011859269997220404
425	-0.0057563017279108125
426	0.00029365798472330096
427	-0.03915255039479636
428	-0.011613366719655075
429	0.017936779872240367
430	0.0028624953007109983
431	0.018570555384039907
432	-0.02174141061352628
433	-0.00041734432879503996
434	0.011482537275664494
435	-0.001591750845842525
436	-0.002385127952694209
437	0.013328650766455096
438	-0.01881703232931065
439	-0.012890632005786896
440	-0.00015700864026090607
441	-0.04518929591115075
442	-2.8401335905373017e-05
443	0.005538490020237964
444	0.015536453593900849
445	-0.024082675236407978
446	0.009485439886635446
447	0.01674710080362988
448	0.011895866659051239
449	-0.0190882068729487
450	-0.003248829836664278
451	-0.0018181777918586206
452	-0.004191129376663827
453	-0.025652131694423024
454	0.004108154340940348
455	-0.021795379325456263
456	-0.013715309804718908
457	-0.00204241693834744
458	0.019104864790960838
459	0.006832125261267797
460	0.04630969321292852
461	-0.0031557245644355356
462	0.019081572647192246
463	0.003028356908406616
464	0.020659635047056084
465	0.003507356725194442
466	-0.0036558382348781246
467	-0.009453325389861588
468	-0.005216215053235126
469	-0.004578120753793822
470	-0.030780726428100938
471	-0.014640767847624038
472	0.01404956113483381
473	-0.007938576923646544
474	0.0017429003421158815
475	-0.0040798415608455365
476	-0.03273272126182095
477	-0.023840834674057038
478	-0.023719599759456637
479	0.018188456290906728
480	0.0014689982666471074
481	0.015764015660155447
482	0.016787642490542667
483	-0.009881320670471401
484	-0.008905839458407706
485	0.0019289128825321314
486	-0.014287676655348188
487	-0.0019656659143296685
488	0.008657594856588515
489	0.006388013001234684
490	0.007971081126466951
491	-0.009921620606178584
492	0.005711055786907707
493	0.00197243008288603
494	0.03469783629624868
495	-0.010163483425102685
496	0.002547503065726392
497	0.0118288432517683
498	-0.03788300212620087
499	-0.01585674881768236
500	-0.006855237678019494
501	0.0007957924202406247
502	0.016450857574714366
503	-0.03858235695917822
504	-0.023437713047690305
505	-0.012361590236174844
506	0.017519637151447297
507	0.011233357406939237
508	-0.022463663219492766
509	-0.0010770062871096118
510	0.006645577300290832
511	-0.008915876491298
512	-0.010675651563812689
513	-0.01066655089765273
514	-0.00033804603663907615
515	-0.0007228713049657467
516	0.006000044307126337
517	0.029328970802794938
518	0.012153955136334889
519	0.030606054561706973
520	-0.0016604934408054103
521	-0.009022946414387313
522	-0.004901536043813359
523	0.00967606317922334
524	-0.007779655770849285
525	0.00248007670205738
526	0.003120672706380108
527	-0.03967437272836261
528	-0.002723941395496379
529	-0.010642717817842534
530	-0.00825840557968676
531	-0.015101625720088292
532	-0.009090758607782735
533	0.015873766250726187
534	-0.020433954299192043
535	0.029286767252650864
536	0.00943101462899645
537	-0.03541411169477721
538	-0.009985190183378791
539	0.00425462214517637
540	-0.01389452745227057
541	0.029745816561343886
542	-0.006345414615096439
543	0.006662824060992216
544	-1.298848988769743e-05
545	-0.00047566543674547215
546	-0.008241199491199063
547	0.006791030353084782
548	-0.010846408914871809
549	0.021880108725705665
550	0.008361700418903538
551	0.009353229204827599
552	0.02464612929937681
553	-0.028368952620570122
554	0.02064198455834553
555	-0.0031790908442007166
556	0.00754129697130595
557	-0.005286049501964399
558	0.01793248569917879
559	-0.03632090585285899
560	-0.008142897096809753
561	-0.0016415744197894903
562	0.026405048427242263
563	-0.005407400610648201
564	-0.0023377992146118654
565	-0.011172193167274455
566	-0.016262696016481015
567	-0.00133427308368852
568	0.025812283318962556
569	0.005910859603937619
570	-0.010591791690847641
571	-0.006221055900126906
572	-0.007844346731971064
573	-0.012333650693722829
574	-0.01318907553007747
575	-0.00020984276197762134
576	0.011557704619111287
577	0.006407680853927544
578	0.02361023157892208
579	-0.0027759672476251676
580	-0.005610151919886595
581	0.00346382534402259
582	0.030138503600222435
583	0.003479094552091025
584	-0.010829582101916185
585	-0.02451727438947475
586	0.0005401365101241072
587	-0.02695217434982888
588	0.011160349017907772
589	-0.006160214091309957
590	0.0327128620791551
591	-0.0016025320796504605
592	-0.010818750950301523
593	0.041414094370630095
594	-0.0028895940492283737
595	0.0005653793722657409
596	-0.0033727897566885367
597	-0.02977038343751425
598	0.01657507331010756
599	0.018710159674278304
600	0.010705863409174057
601	-0.03215435364565583
602	0.005716457828324829
603	-0.01144377708048313
604	0.0034599108668131886
605	0.018138123443192714
606	0.010831067178880589
607	-0.041701487346185236
608	0.0037508862196624737
609	0.01660849602725332
610	0.016319436222794494
611	-0.03680329380189278
612	0.007432369509929098
613	-0.004538231238465967
614	0.007116688352809505
615	-0.0009150227928074494
616	-0.0038257945699511765
617	0.02160232838091127
618	0.0008437058856052173
619	-0.001231039895424248
620	0.008582587263760927
621	0.023291121605863826
622	0.0028489240229651264
623	-0.02174746336837119
624	0.004522481923818958
625	-0.03743851256934012
626	-0.01508661825227443
627	0.025800778969402673
628	-0.008454643283261919
629	0.019621264068239313
630	0.010881795462855658
631	0.001842584980118342
632	0.01710002351280127
633	0.01008439011644671
634	-0.027451138768245523
635	0.016722339396709997
636	-0.0006566948066757438
637	-0.023614621887715872
638	0.007665255224740241
639	0.005433042962514742
640	-0.008722812151595198
641	-0.007221729518621455
642	0.021717170378836408
643	0.01471299114133569
644	0.005412316425523594
645	-0.008734374726114862
646	0.011131347289569903
647	-0.00020960090842414382
648	0.014211382338228117
649	0.01210426730726459
650	0.034872616155982535
651	0.008243830442910858
652	0.01559410950724105
653	0.02572103903449676
654	0.012814195488902797
655	0.004616243427451656
656	-0.0016982157239708233
657	-0.013306211189132076
658	0.01813477352562341
659	0.008079863569881577
660	0.019779316009105027
661	0.016775816902730997
662	0.011838461915505444
663	0.023677028240844424
664	-0.01171139564135935
665	0.027036656719055186
666	0.009349362866920856
667	0.001210912137129126
668	0.013389967501487993
669	-0.012627086936580911
670	-0.0007802094252869689
671	0.0038924413520911483
672	-0.008580238725721277
673	0.004224262538210435
674	-0.00845149211790514
675	0.008964604695045106
676	-0.011093816312105625
677	-0.00831002726970911
678	0.019041978270379872
679	-0.007902126979389261
680	-0.000573114899423694
681	-0.0011683527166542796
682	-0.007700307298650182
683	0.0023204049569586303
684	0.002686179027693369
685	0.000813374232845926
686	-0.014184639003439265
687	-0.003508920464951526
688	0.0007624049594250851
689	-0.007389989774564456
690	0.00825975528358445
691	-0.0025297513214373943
692	-0.005136488216043424
693	0.008483684504319692
694	0.016376777235413347
695	0.0203556947749636
696	0.0034684125223400685
697	0.027062807531887778
698	-0.0037011111009783403
699	-0.027724332568346756
700	-0.010978320549606152
701	0.0008608737262567472
702	-0.002571824816094595
703	0.009937916125316726
704	0.01055769803926849
705	-0.0157276207808441
706	0.002294297572738596
707	0.010707236561619064
708	0.009981521542945522
709	0.02581188693160221
710	-0.003614683810934323
711	0.0028762859270612656
712	-0.020180079563587826
713	-0.025407288279072012
714	-0.009207731718362587
715	0.012550334181007997
716	-0.004861176601825784
717	-0.00940514049688239
718	0.01667552130174618
719	0.018011584869845443
720	-0.030036261139806286
721	0.013488753104161685
722	-0.01581304319477924
723	-0.0015967632443540166
724	-0.0002732108044879555
725	-0.014380374444962093
726	0.013457304308917582
727	-0.011699301386627123
728	-0.022615047806365255
729	0.017784924705111494
730	-0.014653059572845128
731	-0.013933033488544477
732	-0.024439716067223293
733	-0.013963218232516944
734	0.004638977173188493
735	-0.01705228951365626
736	-0.0015582655667150504
737	-0.03193056431904717
738	-0.017023894289996594
739	-0.0010881580072439527
740	0.005946602827569836
741	-0.012146063418781616
742	0.012046353589388915
743	-0.02001139128761643
744	0.015657960336341033
745	0.008280468864900718
746	0.010706815808328043
747	0.027529520826693625
748	-0.0030431520435930267
749	0.00018684330375547782
750	0.014736734062552893
751	0.006107570406692333
752	-0.016983749467622516
753	-0.03411237512441874
754	0.03330198860382146
755	0.009330491895689784
756	0.014916460416102614
757	0.012636015158190695
758	0.012776382511949274
759	0.01252788094215565
760	0.003899514781185538
761	0.006435054840864387
762	-0.0003414261007644982
763	-0.005194771702098281
764	-0.01107614053011205
765	-0.01756516785783927
766	0.019387806152745945
767	0.000148841698335105
768	-0.0008670002184719878
769	-0.026364423493231003
770	-0.011923398635098368
771	0.030739681009150234
772	-0.0017132578111794896
773	0.005324657282473951
774	-0.006976754609706141
775	-0.0031007893405817976
776	0.010005440173140794
777	-0.012032664809264192
778	0.0065838930003107796
779	0.00031546277102462264
780	0.019163165769143183
781	0.010019604379163308
782	0.006308682138438399
783	-0.006286726749119727
784	0.026045221849266685
785	-0.023538484923888575
786	0.0013726250438436025
787	0.004778097331109995
788	0.017531851574625126
789	0.003371044165582207
790	-0.01464294217762653
791	-0.007383659096784019
792	0.008778181102285405
793	0.012056324775795477
794	-0.012441899654588095
795	0.02496242932830251
796	-0.003020481381607458
797	0.014653519123745568
798	-2.1912588120260137e-05
799	-0.014930246074913955
800	-0.008041320545651272
801	-0.005407675762701971
802	0.011579253792910499
803	0.029661747729334425
804	0.010702233816128488
805	0.005679952582932468
806	-0.00291719453362715
807	0.005207129879849862
808	-0.006015531675609673
809	0.0029377718828935816
810	0.01756356704276256
811	-0.0045770471816217306
812	0.030841390786519225
813	-0.010877117714476234
814	-0.010990179113318291
815	0.0011674032117613322
816	-0.014613558828085217
817	0.017061848554817825
818	0.011715068856619763
819	-0.004279563310035082
820	-0.005956265873764998
821	0.015662166121364108
822	0.006219120347254244
823	0.00673675688146487
824	-0.0018796421156101978
825	0.03257447035002299
826	0.006089567107827082
827	0.00503377409699867
828	-0.01863197958153358
829	0.026079538788219662
830	0.029551373069376635
831	0.0022938257117335057
832	0.016615039011859657
833	0.013589653433497146
834	-0.0008291612503287267
835	-0.009759040666220409
836	0.012499955018183276
837	0.0004446917105301845
838	0.01141676872862248
839	0.0016659930964702768
840	0.010360564339333151
841	-0.00029292944733518163
842	-0.006636210205856547
843	0.02273801185312543
844	-0.0020659243755467484
845	0.002433521664502977
846	-0.00190420151442481
847	-0.024980289587949636
848	-0.027237928008098145
849	0.006011926744607454
850	0.032052021252120574
851	-0.01131754739750973
852	-0.006016405879632623
853	-0.010317922165870045
854	-0.013003273740709531
855	0.01716179992571944
856	-0.0008774848840504467
857	-0.005532574412725571
858	-0.017683703186051215
859	-0.022460390256321527
860	0.03376146238520187
861	0.009176597317405433
862	0.00741003660513182
863	-0.021571175543954352
864	-0.007093865854745295
865	-0.0020951680242895857
866	0.010607401332099569
867	-0.005506951178195456
868	0.013432076689385815
869	0.01141607230718142
870	-0.028133504853219013
871	-0.012278695942209237
872	0.00029663940293238013
873	-0.014581598627722018
874	-0.020832055178415965
875	0.02175182305480511
876	-0.0316825350317529
877	0.035897191817895774
878	0.02799301217031554
879	0.004321909919522658
880	0.03006536760149198
881	0.014616304838899325
882	0.0008103386575843061
883	0.01013844533561265
884	-0.017260378712616247
885	0.002310455799176642
886	0.004263415119966488
887	0.002620823916210356
888	-0.026850858876116622
889	-0.007403784503141755
890	-0.015293586767616354
891	0.013066559038942882
892	0.007407465756002047
893	-0.021091310959744064
894	0.027792010933476576
895	-0.004523123419295354
896	-0.007822513308846467
897	-0.03318065058940311
898	0.009353850272002811
899	0.02200447329586945
900	-0.041520248203016086
901	-0.02357492315860585
902	0.007123785384095832
903	0.01992114834592173
904	-0.004452863003858103
905	-0.0358957304947674
906	-0.004880926413743559
907	0.005876347119081278
908	-0.018260072742695713
909	-0.04299885379404451
910	-0.00327563747221332
911	-0.013614076835842473
912	0.03045966889509385
913	0.023863770345610907
914	0.024905747590434
915	0.0076423392983471705
916	-0.00311123636470929
917	0.01615267221094474
918	-0.03128573577232187
919	-0.004300607067488115
920	-0.010105239967449487
921	0.003733755479783339
922	0.004730868302774428
923	-0.00961107738533663
924	0.027319507101316552
925	-0.0034895659259775143
926	-0.02121227397095538
927	-0.0010555622177626507
928	-0.005372170803052612
929	-0.01580958953098937
930	-0.004400292416509258
931	-1.6843426040341624e-05
932	-0.01728085766612654
933	-0.0072945965308129634
934	-0.005824558427336508
935	0.02081751678599923
936	0.010778762648385853
937	-0.017258792422836428
938	0.018378993141775234
939	0.0008349645107995822
940	-0.019917660291851304
941	-0.009375292314751309
942	-0.02219636531492577
943	-0.006600342595692916
944	0.01899109807110621
945	-0.021298844001192942
946	-0.017002051560307582
947	-0.0120564543634722
948	0.015148300841205397
949	-0.016280083895942703
950	0.012487048076776969
951	-0.015365419759986735
952	-0.0027394169139964637
953	0.0023552526531367794
954	0.010228118066835492
955	-0.011984946084981159
956	-0.01899298120920373
957	-0.009854802709057309
958	0.005698570438112772
959	-0.011835480398886246
960	0.017798551057209264
961	0.01955580910494036
962	0.016722894987849825
963	0.010980193098305592
964	-0.009843523781288338
965	-0.0034053683993077715
966	-0.010534185415633512
967	-0.00580225254078429
968	0.005753401757111686
969	0.007619563300016525
970	-0.016410857252166414
971	-0.030482311768160464
972	0.004638097955125911
973	0.015208007692855768
974	0.008023570706320307
975	0.002886116431956458
976	0.0014339560534344386
977	-0.013213069174274391
978	-0.040789651970457204
979	-0.015853896391687144
980	0.02715173670510107
981	0.004062578880710052
982	-0.038541827845547674
983	0.025552102484683367
984	-0.004790997540292143
985	0.02053691170091405
986	0.00604409068492512
987	0.005499078927055902
988	-0.0029096008479693016
989	0.015131325764764333
990	0.005662563831202227
991	-0.0025137278012303493
992	-0.04583288500490736
993	-0.03187447941383743
994	-0.011376480383590118
995	-0.01540787051546779
996	-0.0009551689933157333
997	0.0019001025032507537
998	-0.003957881409018194
999	-0.001374850655274964
1000	-0.016718756688006146
1001	0.0036595882303149573
1002	0.0301231108588006
1003	-0.013242173855608209
1004	0.005895797710151404
1005	-0.021206071629013563
1006	0.0030822623177995333
1007	0.030421717906646273
1008	-0.020234263592010887
1009	-0.027213296976783694
1010	0.030280017183167068
1011	-0.03139232479035804
1012	0.0007522974560572413
1013	-0.019673741587607242
1014	-0.023809300433494014
1015	0.020599908291584403
1016	-0.03667077514545701
1017	0.02545199572978238
1018	-0.0053842897872983225
1019	-0.019319479209554638
1020	-0.017407612548062095
1021	0.023752873783050077
1022	0.01882274128754688
1023	0.03180887786430658
1024	-0.016970061649770135
1025	-0.005928335399967862
1026	0.01303955924000884
1027	0.03551895158428278
1028	-0.010409443259846713
1029	-0.04335867983973109
1030	-0.020171408888626313
1031	0.008069276777646232
1032	-0.01435145667407375
1033	-0.008471011354914808
1034	-0.016407463320709883
1035	0.004680176292311537
1036	-0.003952648214397415
1037	-0.015058485170298548
1038	-0.019579997984197205
1039	0.004956857318116835
1040	0.006058272287006542
1041	-0.00523928619076485
1042	-0.010891460295319245
1043	0.01493350674061792
1044	0.0016096005497852736
1045	-0.012737628420686133
1046	0.008899004636115546
1047	-0.004240259039380304
1048	-0.018053590969924753
1049	-0.00542734549707149
1050	0.0027790057603169966
1051	-0.006240404312780809
1052	-0.0339147943587908
1053	-0.0036566020445676015
1054	-0.002041045595166979
1055	0.018898901709153752
1056	0.0022346694185658776
1057	-0.01166112471242707
1058	-0.016156294192741394
1059	-0.003985941509819752
1060	0.01371677910207698
1061	0.003088449401405372
1062	-0.00901749306027496
1063	0.00029750177790810467
1064	-0.021056882778178177
1065	0.018200360975112163
1066	-0.007075777279866248
1067	0.01975960545446855
1068	0.017743720588933407
1069	-0.022933344591719022
1070	0.024863434200629198
1071	0.03325371171687909
1072	-0.019482223119376856
1073	0.0028068634244115473
1074	0.01454489848631034
1075	0.010134561647658587
1076	-0.007267746613862588
1077	0.009092300370998107
1078	-0.019965657722886342
1079	-0.003345780151804852
1080	0.01880696226711475
1081	-0.008499409005515752
1082	0.0037404889970590804
1083	0.00021429210358373852
1084	-0.005435242866753183
1085	0.0067782950332104085
1086	0.002087134970047232
1087	-0.013088716979205437
1088	-0.015365384334963697
1089	-0.015690003730310053
1090	0.008726030169576984
1091	0.001258619508271391
1092	-0.021112882373576017
1093	0.014438967693819117
1094	-0.010288707346158874
1095	0.026184717828102923
1096	0.006610932137010945
1097	0.015263619983838475
1098	0.01876459778254748
1099	0.01916020813782976
1100	0.015004401506316028
1101	-0.005285143204855422
1102	0.019140191270276153
1103	-0.017637004450926898
1104	-0.012163049026016547
1105	0.01435139725050658
1106	0.005183290132021132
1107	-0.018462034172142965
1108	-0.000655226793626028
1109	0.009577263400934418
1110	0.016266302049646558
1111	0.01207285170863147
1112	0.0028557712922199713
1113	-0.019363052269441076
1114	0.017214321869249063
1115	0.0029849377505312595
1116	-0.011421359665365685
1117	-0.0038517923519529535
1118	0.011429066361097034
1119	0.01705563253565523
1120	-0.02315550256422682
1121	-0.010263895141404338
1122	0.002340084306268434
1123	0.010753569986928991
1124	0.019981302868413098
1125	0.013281841934285004
1126	-0.022436982964247475
1127	-0.00486451709441875
1128	-0.007592598677129877
1129	-0.0011586455737324307
1130	-0.01683543532355631
1131	0.0067227144067996715
1132	0.005967892198510122
1133	0.018716824341514476
1134	0.004124356886246933
1135	0.004955140071327523
1136	0.01222626715770486
1137	-0.01240527370968384
1138	0.0014931605228166815
1139	-0.002174548203617207
1140	0.015603926536624534
1141	0.004767639637161776
1142	-0.011747610761432251
1143	-0.005755892139728878
1144	-0.022204737157296085
1145	0.012770650150491506
1146	-0.00972386049608378
1147	0.00433778153282153
1148	0.02487564209727952
1149	0.011872920671654312
1150	0.008544849824794337
1151	0.003961188629717543
1152	-0.004774880218375574
1153	-0.007717128968971416
1154	0.011593864245001924
1155	0.014394922046189404
1156	0.03189059331892996
1157	-0.02284920322340073
1158	0.0011887602970364203
1159	-0.008141018322101953
1160	0.025072781052131995
1161	0.0063199150787694195
1162	0.011634481599505501
1163	0.01788837761466352
1164	-0.008836020563515788
1165	0.010830532902363946
1166	0.010350917791755421
1167	0.0022849241229312756
1168	0.010423991857773245
1169	0.01668701204878266
1170	0.010209031327605422
1171	-0.0061164901799429724
1172	-0.0116644710195526
1173	0.030650822854904797
1174	0.020402329018013518
1175	-0.0026701921627499793
1176	-0.013866621383706326
1177	-0.01909440090330881
1178	-0.010698853772322168
1179	0.0023891000349820796
