metric	group	score	reported_mean_difference	reported_cohens_d	reported_q	reported_direction
Position	"mammalian
senescence-like
repair failure"	1.5690349872643106	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.191227777551063	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.6939551325832879	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	1.111394950400406	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.0413666140748099	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.6495906265520928	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.1325383652049	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.05193262068832	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.3038100719539797	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.4959364567338588	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.7153236005304292	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.4822016886960087	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.2011218291700502	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.1554971779265481	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.3483487083819292	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.0913415344800067	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.703284368264492	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.2431732791268355	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.5896906903145162	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.9045952889035288	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.6790806239922607	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.8121334358531171	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.2122327419457528	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.2133994532938026	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.0095092161994855	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.8404840418799748	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.4413643642294265	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.8071398854717473	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.31766398981231	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.9997367427297938	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	1.7412357000452017	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	2.5872591781922294	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.6361790407748166	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.8720731197543744	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.4922013148189779	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	1.5965079650232443	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.8191168485351337	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.3073047054421801	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.8605985656097469	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.7817341195225356	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.2736717527309514	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.5092202843939144	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.2097927447145903	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.1554505968504118	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.3705885567296206	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.9651647607007228	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.031821614869582	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.7470021266079732	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.0043995705192459	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	1.241121332026742	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.2442754857403069	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.5787950666445069	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.142658736218718	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.0549483871124879	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.982572672941565	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.4050928689055353	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.4705046075383496	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.1908111913704728	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.4902175913091862	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.1500112793646516	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-1.234269741391509	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.8670557665550961	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	0.4522688137215154	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	-0.656991157400953	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
Position	"mammalian
senescence-like
repair failure"	1.4084082889966851	-0.2742571596328208	-0.28222395177866	2.2648323751059886e-38	lower in mammalian senescence-like states
